id,client_id,product_category,product_company,subtype,amount,date,transaction_type
241589,261,11,Rive Gauche,Purchase,929,2020-12-22 03:33:14,Negative
400352,431,7,Pharmacy VITA Express,Purchase,319,2020-12-22 03:34:07,Negative
561962,605,6,Arrow,Purchase,59,2020-12-22 03:34:09,Negative
386160,416,8,Okko,Purchase,488,2020-12-22 03:34:35,Negative
477342,515,2,Platypus Online,Purchase,2795,2020-12-22 03:34:55,Negative
810318,873,5,McDonald's,Purchase,436,2020-12-22 03:35:13,Negative
363130,392,5,Yakitoria,Purchase,573,2020-12-22 03:36:54,Negative
819188,882,15,Gas station GAZPROMNEFT,Purchase,1088,2020-12-22 03:37:13,Negative
383836,414,5,Tanuki,Purchase,551,2020-12-22 03:37:39,Negative
191626,208,2,Platypus Online,Purchase,850,2020-12-22 03:38:50,Negative
490042,528,6,Arrow,Purchase,60,2020-12-22 03:39:20,Negative
119051,128,6,Moscow subway,Purchase,62,2020-12-22 03:39:55,Negative
570325,614,9,Storytel,Purchase,229,2020-12-22 03:41:23,Negative
771016,831,3,Citymobil,Purchase,563,2020-12-22 03:41:30,Negative
91638,99,1,Yandex.Drive,Purchase,562,2020-12-22 03:41:32,Negative
674690,726,17,Bowling Club Scooter,Purchase,15184,2020-12-22 03:41:33,Negative
21079,23,6,Arrow,Purchase,79,2020-12-22 03:42:24,Negative
231613,250,9,Rospechat,Purchase,209,2020-12-22 03:43:09,Negative
894185,964,5,McDonald's,Purchase,174,2020-12-22 03:43:28,Negative
413159,446,3,Citymobil,Purchase,821,2020-12-22 03:45:00,Negative
653188,703,6,Arrow,Purchase,79,2020-12-22 03:45:05,Negative
650992,700,15,ROSNEFT,Purchase,1179,2020-12-22 03:46:31,Negative
8261,9,7,Planet Health,Purchase,380,2020-12-22 03:47:05,Negative
353333,381,17,Bowling Club Scooter,Purchase,42500,2020-12-22 03:48:52,Negative
857306,923,28,Bowling Club Scooter,transfer,521,2020-12-22 03:49:09,Negative
119019,128,6,Moscow subway,Purchase,94,2020-12-22 03:50:25,Negative
783275,844,7,366,Purchase,600,2020-12-22 03:50:33,Negative
534510,576,5,KFC,Purchase,496,2020-12-22 03:51:50,Negative
169353,183,6,Arrow,Purchase,72,2020-12-22 03:51:59,Negative
791688,853,13,WILDBERRIES,Purchase,9522,2020-12-22 03:52:08,Negative
255922,277,5,Burger King,Purchase,464,2020-12-22 03:52:13,Negative
229634,248,6,Arrow,Purchase,76,2020-12-22 03:52:26,Negative
114776,123,21,Bowling Club Scooter,Purchase,2527,2020-12-22 03:52:44,Negative
416635,449,13,Zara,Purchase,9880,2020-12-22 03:52:48,Negative
231429,250,6,Arrow,Purchase,70,2020-12-22 03:53:15,Negative
560798,604,6,Moscow subway,Purchase,81,2020-12-22 03:53:31,Negative
57978,63,6,Arrow,Purchase,73,2020-12-22 03:53:48,Negative
656628,707,6,Arrow,Purchase,58,2020-12-22 03:54:01,Negative
782222,843,6,Arrow,Purchase,57,2020-12-22 03:54:11,Negative
577608,622,2,Platypus Online,Purchase,3883,2020-12-22 03:54:20,Negative
402042,433,6,Arrow,Purchase,78,2020-12-22 03:54:23,Negative
385270,415,14,Skala Cafe,Purchase,1295,2020-12-22 03:54:49,Negative
635583,684,2,Yandex.Lavka,Purchase,888,2020-12-22 03:55:29,Negative
335867,363,11,Rive Gauche,Purchase,890,2020-12-22 03:55:30,Negative
203343,220,6,Moscow subway,Purchase,99,2020-12-22 03:55:53,Negative
366279,395,6,Arrow,Purchase,83,2020-12-22 03:56:44,Negative
405665,437,8,Cinema Pobeda,Purchase,431,2020-12-22 03:56:52,Negative
443495,478,6,Arrow,Purchase,71,2020-12-22 03:56:52,Negative
469602,506,14,Skala Cafe,Purchase,2746,2020-12-22 03:56:53,Negative
51453,55,28,Bowling Club Scooter,Replenishment,562,2020-12-22 03:57:22,Positive
283735,307,6,Arrow,Purchase,94,2020-12-22 03:58:48,Negative
203619,220,6,Arrow,Purchase,59,2020-12-22 03:59:03,Negative
627874,675,8,Cinema Pobeda,Purchase,400,2020-12-22 03:59:47,Negative
254318,275,6,Arrow,Purchase,60,2020-12-22 03:59:53,Negative
802162,864,15,Lukoil gas station,Purchase,1190,2020-12-22 04:00:24,Negative
343197,371,5,Dodo Pizza,Purchase,468,2020-12-22 04:01:06,Negative
320398,346,6,Arrow,Purchase,82,2020-12-22 04:02:35,Negative
562583,606,2,Auchan,Purchase,2040,2020-12-22 04:04:11,Negative
724774,780,11,Hairdresser DIMAX,Purchase,1692,2020-12-22 04:04:49,Negative
395474,426,6,Moscow subway,Purchase,75,2020-12-22 04:05:07,Negative
194390,210,19,Bowling Club Scooter,Purchase,964,2020-12-22 04:05:41,Negative
578765,623,6,Arrow,Purchase,89,2020-12-22 04:05:41,Negative
900832,971,6,Arrow,Purchase,92,2020-12-22 04:06:23,Negative
144254,155,28,Bowling Club Scooter,transfer,1036,2020-12-22 04:06:49,Negative
825701,889,8,Cinema Pobeda,Purchase,313,2020-12-22 04:07:01,Negative
198319,214,28,Bowling Club Scooter,Replenishment,2062,2020-12-22 04:07:42,Positive
678514,731,5,Yakitoria,Purchase,202,2020-12-22 04:07:42,Negative
702463,756,7,366,Purchase,189,2020-12-22 04:07:45,Negative
788935,850,28,Bowling Club Scooter,transfer,63,2020-12-22 04:08:13,Negative
349636,377,20,Bowling Club Scooter,Purchase,2114,2020-12-22 04:11:19,Negative
853840,920,3,GETT,Purchase,637,2020-12-22 04:12:21,Negative
271908,294,13,Bershka,Purchase,9201,2020-12-22 04:12:33,Negative
400307,431,13,Bershka,Purchase,7663,2020-12-22 04:12:58,Negative
49338,53,8,Cinema Pobeda,Purchase,409,2020-12-22 04:13:01,Negative
643891,692,28,Bowling Club Scooter,Replenishment,1618,2020-12-22 04:13:38,Positive
609847,656,6,Arrow,Purchase,96,2020-12-22 04:13:44,Negative
276548,299,6,Arrow,Purchase,95,2020-12-22 04:13:52,Negative
660160,711,1,Carousel,Purchase,466,2020-12-22 04:14:38,Negative
133026,143,14,Skala Cafe,Purchase,1894,2020-12-22 04:15:07,Negative
191415,207,28,Bowling Club Scooter,Replenishment,2841,2020-12-22 04:15:52,Positive
509308,549,1,Yandex.Drive,Purchase,656,2020-12-22 04:16:12,Negative
584033,628,15,ROSNEFT,Purchase,1028,2020-12-22 04:16:15,Negative
850970,916,28,Bowling Club Scooter,Replenishment,1226,2020-12-22 04:18:03,Positive
434945,469,6,Moscow subway,Purchase,68,2020-12-22 04:18:16,Negative
52893,57,6,Arrow,Purchase,96,2020-12-22 04:18:21,Negative
879807,948,6,Arrow,Purchase,85,2020-12-22 04:18:56,Negative
167059,181,2,Crossroads,Purchase,4298,2020-12-22 04:19:36,Negative
323594,350,6,Arrow,Purchase,89,2020-12-22 04:20:34,Negative
718938,774,6,Moscow subway,Purchase,63,2020-12-22 04:20:47,Negative
403515,435,6,Arrow,Purchase,81,2020-12-22 04:21:04,Negative
810349,873,5,PizzaHut,Purchase,366,2020-12-22 04:21:11,Negative
563515,607,5,KFC,Purchase,567,2020-12-22 04:21:12,Negative
507918,547,6,Arrow,Purchase,56,2020-12-22 04:22:36,Negative
197048,213,13,Zara,Purchase,6891,2020-12-22 04:22:40,Negative
254874,276,2,Auchan,Purchase,4222,2020-12-22 04:22:51,Negative
42904,46,18,Bowling Club Scooter,Purchase,1357,2020-12-22 04:24:02,Negative
117112,126,6,Arrow,Purchase,50,2020-12-22 04:24:09,Negative
302036,326,14,Miraj Restaurant,Purchase,1049,2020-12-22 04:24:23,Negative
444670,479,9,CENTURY OF DEVELOPMENT,Purchase,258,2020-12-22 04:24:28,Negative
869019,936,6,Arrow,Purchase,61,2020-12-22 04:25:04,Negative
207090,224,6,Moscow subway,Purchase,89,2020-12-22 04:25:06,Negative
305471,330,6,Arrow,Purchase,75,2020-12-22 04:25:13,Negative
424483,458,5,Dodo Pizza,Purchase,494,2020-12-22 04:25:17,Negative
449728,485,5,KFC,Purchase,568,2020-12-22 04:25:32,Negative
133469,144,2,Billa,Purchase,1631,2020-12-22 04:26:09,Negative
840709,905,9,Rospechat,Purchase,309,2020-12-22 04:26:09,Negative
812539,875,13,Marks&Spencer,Purchase,7052,2020-12-22 04:26:47,Negative
439357,474,2,Crossroads,Purchase,1263,2020-12-22 04:27:08,Negative
514808,555,1,Carousel,Purchase,835,2020-12-22 04:27:12,Negative
140934,152,6,Moscow subway,Purchase,74,2020-12-22 04:27:23,Negative
890328,959,28,Bowling Club Scooter,transfer,306,2020-12-22 04:28:06,Negative
864636,931,18,Bowling Club Scooter,Purchase,2103,2020-12-22 04:28:17,Negative
482808,520,7,Planet Health,Purchase,115,2020-12-22 04:28:23,Negative
129890,140,5,PizzaHut,Purchase,356,2020-12-22 04:28:43,Negative
712927,767,28,Bowling Club Scooter,transfer,2470,2020-12-22 04:29:39,Negative
468963,506,3,GETT,Purchase,392,2020-12-22 04:30:29,Negative
457621,493,8,Kinohod,Purchase,430,2020-12-22 04:30:32,Negative
785061,846,10,Great Moscow Circus,Purchase,418,2020-12-22 04:34:47,Negative
263784,285,8,Kinohod,Purchase,334,2020-12-22 04:38:13,Negative
113209,122,5,Dodo Pizza,Purchase,251,2020-12-22 04:38:49,Negative
717127,772,6,Arrow,Purchase,54,2020-12-22 04:40:06,Negative
337847,365,11,Rive Gauche,Purchase,706,2020-12-22 04:40:10,Negative
246511,267,5,KFC,Purchase,172,2020-12-22 04:40:31,Negative
709020,763,7,Pharmacy VITA Express,Purchase,234,2020-12-22 04:41:11,Negative
61182,66,14,IL patio,Purchase,1924,2020-12-22 04:41:13,Negative
848318,914,5,Dodo Pizza,Purchase,204,2020-12-22 04:44:44,Negative
680018,732,21,Bowling Club Scooter,Purchase,2445,2020-12-22 04:44:52,Negative
72085,78,6,Moscow subway,Purchase,90,2020-12-22 04:45:10,Negative
292072,316,2,Auchan,Purchase,3961,2020-12-22 04:45:15,Negative
284280,307,18,Bowling Club Scooter,Purchase,796,2020-12-22 04:45:45,Negative
706689,761,6,Arrow,Purchase,67,2020-12-22 04:45:53,Negative
804185,866,20,Bowling Club Scooter,Purchase,964,2020-12-22 04:46:11,Negative
256347,277,8,Kinohod,Purchase,371,2020-12-22 04:47:12,Negative
116627,125,28,Bowling Club Scooter,Replenishment,2241,2020-12-22 04:47:15,Positive
441724,476,6,Moscow subway,Purchase,64,2020-12-22 04:47:45,Negative
140115,151,6,Moscow subway,Purchase,73,2020-12-22 04:48:07,Negative
217034,234,15,Gas station GAZPROMNEFT,Purchase,1057,2020-12-22 04:48:24,Negative
621369,668,18,Bowling Club Scooter,Purchase,1682,2020-12-22 04:48:24,Negative
282362,305,28,Bowling Club Scooter,transfer,1592,2020-12-22 04:49:54,Negative
840500,905,6,Moscow subway,Purchase,91,2020-12-22 04:50:33,Negative
418851,452,1,BelkaCar,Purchase,496,2020-12-22 04:51:20,Negative
411281,444,3,Kiwi Taxi,Purchase,340,2020-12-22 04:51:28,Negative
526056,567,5,PizzaHut,Purchase,419,2020-12-22 04:53:06,Negative
572612,617,3,YandexGO,Purchase,260,2020-12-22 04:53:36,Negative
336402,364,6,Arrow,Purchase,73,2020-12-22 04:53:39,Negative
100398,108,6,Moscow subway,Purchase,50,2020-12-22 04:55:18,Negative
846572,912,5,Dodo Pizza,Purchase,239,2020-12-22 04:56:24,Negative
816293,879,6,Arrow,Purchase,70,2020-12-22 04:59:21,Negative
118044,127,6,Moscow subway,Purchase,68,2020-12-22 04:59:29,Negative
269504,292,1,BelkaCar,Purchase,1076,2020-12-22 05:00:20,Negative
621983,669,6,Arrow,Purchase,58,2020-12-22 05:00:50,Negative
453111,488,9,Storytel,Purchase,449,2020-12-22 05:02:46,Negative
596241,641,10,Theater Magic Lantern,Purchase,654,2020-12-22 05:03:59,Negative
27302,30,6,Arrow,Purchase,93,2020-12-22 05:04:09,Negative
826217,890,5,McDonald's,Purchase,194,2020-12-22 05:06:07,Negative
707351,761,28,Bowling Club Scooter,transfer,490,2020-12-22 05:06:31,Negative
612746,659,6,Arrow,Purchase,58,2020-12-22 05:06:38,Negative
166588,180,6,Arrow,Purchase,84,2020-12-22 05:07:24,Negative
824192,887,28,Bowling Club Scooter,transfer,2588,2020-12-22 05:09:42,Negative
429894,463,13,Marks&Spencer,Purchase,6224,2020-12-22 05:10:06,Negative
211570,229,1,Delimobil,Purchase,1316,2020-12-22 05:10:19,Negative
101704,109,18,Bowling Club Scooter,Purchase,1516,2020-12-22 05:12:04,Negative
82749,89,6,Arrow,Purchase,98,2020-12-22 05:12:42,Negative
264192,286,5,PizzaHut,Purchase,188,2020-12-22 05:13:35,Negative
796225,858,6,Arrow,Purchase,61,2020-12-22 05:14:23,Negative
656856,707,6,Arrow,Purchase,74,2020-12-22 05:14:54,Negative
411422,444,5,Yakitoria,Purchase,251,2020-12-22 05:15:09,Negative
452070,487,6,Moscow subway,Purchase,58,2020-12-22 05:15:12,Negative
445219,480,6,Arrow,Purchase,63,2020-12-22 05:15:35,Negative
6634,8,1,BelkaCar,Purchase,1247,2020-12-22 05:16:05,Negative
456366,492,6,Moscow subway,Purchase,59,2020-12-22 05:16:05,Negative
263533,285,6,Moscow subway,Purchase,88,2020-12-22 05:16:14,Negative
264591,286,9,Storytel,Purchase,239,2020-12-22 05:17:18,Negative
560473,603,28,Bowling Club Scooter,transfer,1149,2020-12-22 05:17:47,Negative
298882,323,5,McDonald's,Purchase,211,2020-12-22 05:18:05,Negative
914207,985,6,Arrow,Purchase,97,2020-12-22 05:18:18,Negative
120407,130,3,YandexGO,Purchase,729,2020-12-22 05:18:36,Negative
49773,54,5,PizzaHut,Purchase,425,2020-12-22 05:19:15,Negative
102795,111,1,Yandex.Drive,Purchase,657,2020-12-22 05:19:35,Negative
488129,526,6,Arrow,Purchase,76,2020-12-22 05:20:57,Negative
911545,982,13,Bershka,Purchase,3138,2020-12-22 05:21:35,Negative
916789,988,2,Auchan,Purchase,2475,2020-12-22 05:22:54,Negative
773320,833,6,Moscow subway,Purchase,73,2020-12-22 05:23:20,Negative
288893,312,15,Gas station GAZPROMNEFT,Purchase,1682,2020-12-22 05:26:15,Negative
603890,650,5,Burger King,Purchase,584,2020-12-22 05:28:36,Negative
8321,9,8,Karo Film,Purchase,378,2020-12-22 05:28:51,Negative
318908,344,7,366,Purchase,373,2020-12-22 05:29:06,Negative
2791,3,28,Bowling Club Scooter,Replenishment,2915,2020-12-22 05:29:16,Positive
677627,730,5,Burger King,Purchase,498,2020-12-22 05:29:30,Negative
451706,487,5,Burger King,Purchase,309,2020-12-22 05:30:36,Negative
118470,128,3,Citymobil,Purchase,739,2020-12-22 05:30:58,Negative
188371,204,6,Moscow subway,Purchase,58,2020-12-22 05:31:01,Negative
403504,435,6,Arrow,Purchase,93,2020-12-22 05:31:04,Negative
839293,904,5,Burger King,Purchase,369,2020-12-22 05:31:36,Negative
565686,609,6,Arrow,Purchase,87,2020-12-22 05:31:56,Negative
436045,470,6,Moscow subway,Purchase,66,2020-12-22 05:33:50,Negative
745822,803,14,IL patio,Purchase,2516,2020-12-22 05:34:22,Negative
570136,614,6,Moscow subway,Purchase,73,2020-12-22 05:35:13,Negative
759330,818,6,Arrow,Purchase,74,2020-12-22 05:35:14,Negative
254285,275,6,Moscow subway,Purchase,88,2020-12-22 05:35:28,Negative
356785,385,6,Arrow,Purchase,90,2020-12-22 05:35:30,Negative
816495,879,8,Kinohod,Purchase,342,2020-12-22 05:35:38,Negative
721740,777,6,Arrow,Purchase,81,2020-12-22 05:35:46,Negative
369613,399,5,PizzaHut,Purchase,474,2020-12-22 05:36:09,Negative
673015,724,28,Bowling Club Scooter,Replenishment,1036,2020-12-22 05:36:20,Positive
751841,810,6,Moscow subway,Purchase,74,2020-12-22 05:36:35,Negative
590766,635,18,Bowling Club Scooter,Purchase,2227,2020-12-22 05:37:13,Negative
344801,372,14,IL patio,Purchase,654,2020-12-22 05:37:19,Negative
924758,996,6,Arrow,Purchase,83,2020-12-22 05:37:49,Negative
96035,103,18,Bowling Club Scooter,Purchase,1363,2020-12-22 05:38:07,Negative
691812,745,15,Gas station GAZPROM,Purchase,1739,2020-12-22 05:39:05,Negative
834028,898,6,Arrow,Purchase,74,2020-12-22 05:39:30,Negative
321489,347,21,Bowling Club Scooter,Purchase,511,2020-12-22 05:39:52,Negative
363313,392,6,Moscow subway,Purchase,57,2020-12-22 05:41:00,Negative
684740,737,28,Bowling Club Scooter,Replenishment,144,2020-12-22 05:42:44,Positive
675252,727,6,Arrow,Purchase,64,2020-12-22 05:44:23,Negative
876686,944,21,Bowling Club Scooter,Purchase,1611,2020-12-22 05:44:54,Negative
144658,156,6,Arrow,Purchase,78,2020-12-22 05:45:19,Negative
556427,599,11,Cosmetic center,Purchase,1618,2020-12-22 05:46:31,Negative
544779,587,6,Arrow,Purchase,78,2020-12-22 05:46:34,Negative
828422,892,6,Arrow,Purchase,56,2020-12-22 05:47:08,Negative
327405,354,6,Arrow,Purchase,78,2020-12-22 05:47:25,Negative
82171,88,28,Bowling Club Scooter,Replenishment,633,2020-12-22 05:47:28,Positive
563438,607,1,Carousel,Purchase,1083,2020-12-22 05:48:01,Negative
531743,573,6,Arrow,Purchase,98,2020-12-22 05:48:13,Negative
405602,437,9,White Rabbit,Purchase,516,2020-12-22 05:48:22,Negative
717620,772,28,Bowling Club Scooter,transfer,2768,2020-12-22 05:48:37,Negative
777352,838,1,Delimobil,Purchase,932,2020-12-22 05:49:11,Negative
139114,150,6,Arrow,Purchase,71,2020-12-22 05:49:12,Negative
613384,660,5,Yakitoria,Purchase,275,2020-12-22 05:49:46,Negative
494932,533,6,Arrow,Purchase,61,2020-12-22 05:50:21,Negative
257224,278,10,Theater Magic Lantern,Purchase,498,2020-12-22 05:51:40,Negative
318920,344,19,Bowling Club Scooter,Purchase,1645,2020-12-22 05:52:21,Negative
428797,462,8,Cinema Pobeda,Purchase,411,2020-12-22 05:53:31,Negative
591761,636,28,Bowling Club Scooter,transfer,326,2020-12-22 05:54:09,Negative
344028,371,28,Bowling Club Scooter,Replenishment,2961,2020-12-22 05:54:33,Positive
646685,696,2,Crossroads,Purchase,1913,2020-12-22 05:54:54,Negative
511300,551,2,Billa,Purchase,3867,2020-12-22 05:55:34,Negative
194892,211,6,Arrow,Purchase,74,2020-12-22 05:55:42,Negative
462021,498,6,Arrow,Purchase,82,2020-12-22 05:55:53,Negative
148306,160,6,Arrow,Purchase,69,2020-12-22 05:56:01,Negative
309496,334,15,ROSNEFT,Purchase,1399,2020-12-22 05:56:21,Negative
267185,289,6,Arrow,Purchase,72,2020-12-22 05:57:15,Negative
189491,205,11,Rive Gauche,Purchase,2167,2020-12-22 05:57:18,Negative
32314,35,19,Bowling Club Scooter,Purchase,384,2020-12-22 05:57:22,Negative
791779,853,15,Gas station GAZPROMNEFT,Purchase,1176,2020-12-22 05:58:09,Negative
144182,155,19,Bowling Club Scooter,Purchase,1525,2020-12-22 05:58:31,Negative
828789,893,2,Auchan,Purchase,852,2020-12-22 05:58:57,Negative
485368,523,6,Arrow,Purchase,99,2020-12-22 05:59:26,Negative
196873,213,6,Arrow,Purchase,74,2020-12-22 06:00:04,Negative
69469,75,6,Arrow,Purchase,52,2020-12-22 06:00:29,Negative
764744,824,5,PizzaHut,Purchase,582,2020-12-22 06:00:30,Negative
335621,363,6,Arrow,Purchase,56,2020-12-22 06:01:48,Negative
406877,439,2,Billa,Purchase,3049,2020-12-22 06:01:54,Negative
124289,134,6,Arrow,Purchase,70,2020-12-22 06:02:16,Negative
541307,583,6,Arrow,Purchase,62,2020-12-22 06:02:20,Negative
442377,477,6,Moscow subway,Purchase,97,2020-12-22 06:03:09,Negative
126235,136,5,Tanuki,Purchase,441,2020-12-22 06:03:42,Negative
511551,551,6,Moscow subway,Purchase,98,2020-12-22 06:04:03,Negative
623089,670,6,Arrow,Purchase,80,2020-12-22 06:04:28,Negative
236311,255,10,Great Moscow Circus,Purchase,527,2020-12-22 06:04:55,Negative
220926,238,20,Bowling Club Scooter,Purchase,778,2020-12-22 06:05:07,Negative
6730,8,2,Platypus Online,Purchase,2973,2020-12-22 06:05:38,Negative
825812,889,15,ROSNEFT,Purchase,1364,2020-12-22 06:05:40,Negative
412185,445,5,Yakitoria,Purchase,349,2020-12-22 06:06:54,Negative
50905,55,6,Moscow subway,Purchase,96,2020-12-22 06:07:09,Negative
103618,111,20,Bowling Club Scooter,Purchase,2319,2020-12-22 06:07:58,Negative
709458,764,6,Arrow,Purchase,68,2020-12-22 06:07:59,Negative
97852,105,15,Gas station GAZPROMNEFT,Purchase,1065,2020-12-22 06:08:49,Negative
269227,291,15,Gas station GAZPROMNEFT,Purchase,1032,2020-12-22 06:09:08,Negative
185092,201,1,Carousel,Purchase,1189,2020-12-22 06:09:09,Negative
823871,887,6,Arrow,Purchase,96,2020-12-22 06:09:34,Negative
869181,936,10,Great Moscow Circus,Purchase,414,2020-12-22 06:09:47,Negative
258072,279,14,Skala Cafe,Purchase,522,2020-12-22 06:10:59,Negative
168313,182,6,Arrow,Purchase,98,2020-12-22 06:11:06,Negative
870315,938,2,Crossroads,Purchase,3338,2020-12-22 06:11:29,Negative
118758,128,6,Moscow subway,Purchase,59,2020-12-22 06:11:47,Negative
647764,697,5,Yakitoria,Purchase,436,2020-12-22 06:13:13,Negative
229126,247,21,Bowling Club Scooter,Purchase,3523,2020-12-22 06:14:13,Negative
325429,352,6,Moscow subway,Purchase,87,2020-12-22 06:14:34,Negative
610294,656,14,Miraj Restaurant,Purchase,2749,2020-12-22 06:15:01,Negative
472303,509,6,Moscow subway,Purchase,81,2020-12-22 06:15:27,Negative
615762,662,10,Theater Magic Lantern,Purchase,201,2020-12-22 06:15:31,Negative
767019,826,14,Own company,Purchase,2666,2020-12-22 06:17:25,Negative
506625,546,2,Platypus Online,Purchase,654,2020-12-22 06:17:51,Negative
398652,429,28,Bowling Club Scooter,Replenishment,639,2020-12-22 06:17:58,Positive
604533,650,15,Gas station GAZPROMNEFT,Purchase,1376,2020-12-22 06:18:19,Negative
178715,194,1,BelkaCar,Purchase,1323,2020-12-22 06:19:03,Negative
28262,31,6,Arrow,Purchase,66,2020-12-22 06:20:37,Negative
515747,556,1,BelkaCar,Purchase,607,2020-12-22 06:21:12,Negative
35191,38,11,BritVa Barbershop,Purchase,2073,2020-12-22 06:21:25,Negative
34437,37,28,Bowling Club Scooter,transfer,182,2020-12-22 06:21:54,Negative
720692,776,5,KFC,Purchase,505,2020-12-22 06:22:16,Negative
225933,244,6,Moscow subway,Purchase,55,2020-12-22 06:23:05,Negative
352051,380,6,Arrow,Purchase,75,2020-12-22 06:23:15,Negative
135530,146,6,Arrow,Purchase,62,2020-12-22 06:23:24,Negative
60205,65,10,Great Moscow Circus,Purchase,596,2020-12-22 06:23:31,Negative
